clip_id,video_file,datetime,date,time,year,month,day,latitude,longitude,location_label,emotion_tags,order_index,lab_colors,rgb_colors,mean_lightness,mean_saturation,tags,tag_1,tag_1_score,tag_2,tag_2_score,tag_3,tag_3_score,tag_4,tag_4_score,tag_5,tag_5_score,primary_mood,energy_level,social_context,self_focus,season,time_of_day,location_label_manual,notes,has_embedding,graph_x,graph_y
20250104_225903,D:\QCC\raw_videos\20250104_225903.mp4,2025-01-04T22:59:03,2025-01-04,22:59:03,2025,1,4,41.7953,-87.5967,,,11,"[[47.07978790767791, 130.6663097545844, 137.5826493931321], [208.20195561740005, 126.37076379383934, 140.69447565351376], [16.177947576933178, 129.80030047881718, 129.74399388960973], [131.98032944763108, 131.08814215785276, 136.01751320481836], [82.9698892376487, 134.90058885366903, 139.11073267718191]]","[[52, 43, 32], [208, 203, 180], [22, 19, 18], [133, 120, 109], [91, 72, 59]]",97.2819819574582,189.013360444165,"Close, Now, Alone, Fun, Night",Close,0.2408576607704162,Now,0.2352056503295898,Alone,0.2344095706939697,Fun,0.2321384847164154,Night,0.2300570756196975,,,,,,,,,1,-0.13949338,0.11413583
20250105_012732,D:\QCC\raw_videos\20250105_012732.mp4,2025-01-05T01:27:32,2025-01-05,01:27:32,2025,1,5,41.7953,-87.5967,,,12,"[[46.892419528691846, 132.37665010588293, 135.31801095514618], [238.4395640242424, 127.22197075104205, 131.91002208874377], [91.73396036052497, 130.79624818452024, 131.0436736157065], [14.631449124543664, 130.14151128522795, 127.51762471794898], [155.3569874442912, 130.86813157172986, 136.92289019056395]]","[[53, 42, 34], [236, 236, 230], [89, 83, 79], [21, 17, 20], [156, 145, 133]]",109.41087609645884,185.86403747055783,"Close, Fun, Atmosphere, Night, Bedroom",Close,0.2459530085325241,Fun,0.2392260879278183,Atmosphere,0.2371990233659744,Night,0.2370286285877227,Bedroom,0.2369700968265533,,,,,,,,,1,0.014276999,0.15086958
20250105_215719,D:\QCC\raw_videos\20250105_215719.mp4,2025-01-05T21:57:19,2025-01-05,21:57:19,2025,1,5,41.7844,-87.6029,,,13,"[[101.26491989234283, 146.601029976233, 157.02064621691125], [96.90930126193858, 132.65433908073533, 95.45774523203315], [28.390711098305502, 138.39183116582544, 137.4279725013749], [143.08243769628302, 150.1499680375951, 183.81917100110425], [177.30880619009028, 132.63402868317442, 133.47273397201243]]","[[132, 81, 46], [52, 89, 142], [45, 24, 17], [190, 118, 32], [181, 167, 161]]",109.39123522779204,199.76005534604903,"Fun, Close, Far, Now, Thoughts",Fun,0.2220121473073959,Close,0.2177119106054306,Far,0.2130232453346252,Now,0.2127162367105484,Thoughts,0.2104807943105697,,,,,,,,,1,-0.107220225,0.2623757
20250106_164633,D:\QCC\raw_videos\20250106_164633.mp4,2025-01-06T16:46:33,2025-01-06,16:46:33,2025,1,6,41.7844,-87.6028,,,14,"[[58.09173529687442, 134.95075653777653, 135.98935459142163], [143.2203265382798, 129.04724007573148, 125.60485975181835], [98.97149132467737, 135.850250885395, 141.55957620309616], [173.66063267644884, 132.54814191298274, 126.94659239311845], [28.928246220642478, 133.94844190568804, 131.50074075314976]]","[[67, 51, 44], [134, 134, 140], [109, 86, 70], [171, 163, 169], [37, 27, 25]]",100.57448641138458,187.821942655612,"Snow, Winter, Window, Spring, Close",Snow,0.2782773375511169,Winter,0.2653827667236328,Window,0.2555571496486664,Spring,0.2471518814563751,Close,0.2392012476921081,,,,,,,,,1,-0.27743793,-0.19786708
20250106_164702,D:\QCC\raw_videos\20250106_164702.mp4,2025-01-06T16:47:02,2025-01-06,16:47:02,2025,1,6,41.7844,-87.6028,,,15,"[[136.51650471209462, 138.98112119046198, 136.1558790727012], [16.86172763300722, 130.74046632801003, 130.24619009186196], [104.21781333307283, 132.77104012387088, 126.47607944982617], [56.19294564253895, 135.4187997054283, 139.82953253402943], [125.3807402633896, 132.44308382667046, 126.26266178599062]]","[[150, 121, 114], [24, 19, 16], [101, 94, 99], [68, 48, 36], [122, 114, 120]]",87.83394631682064,188.0232843490801,"Snow, Winter, Alone, Rain, Far",Snow,0.2779496014118194,Winter,0.2731700539588928,Alone,0.2605358362197876,Rain,0.2593285739421844,Far,0.2573022544384002,,,,,,,,,1,-0.16565245,-0.036562454
20250107_230422,D:\QCC\raw_videos\20250107_230422.mp4,2025-01-07T23:04:22,2025-01-07,23:04:22,2025,1,7,41.7844,-87.6031,,,16,"[[89.32801192766085, 131.9091785155811, 136.6047844555133], [56.78678251802302, 130.59358901830902, 137.1379267661822], [127.64979598443557, 132.37432814463062, 137.68855418629335], [24.144505695631153, 129.59296790104744, 133.52564741219265], [173.32927695381363, 132.24831667076356, 134.82492522331043]]","[[92, 80, 69], [60, 51, 39], [131, 116, 103], [30, 25, 20], [177, 163, 155]]",94.24767461591284,189.0400965161844,"Snow, Winter, Night, Close, Rain",Snow,0.2726162374019623,Winter,0.2604601383209228,Night,0.2557957768440246,Close,0.2433357536792755,Rain,0.2428833097219467,,,,,,,,,1,-0.21327206,-0.17647897
20250108_144955,D:\QCC\raw_videos\20250108_144955.mp4,2025-01-08T14:49:55,2025-01-08,14:49:55,2025,1,8,41.7901,-87.5989,,,17,"[[175.509890747595, 126.747426141627, 128.83201139397582], [37.28701341782964, 128.89792162698126, 126.501811953397], [74.13684485391428, 128.5127872429311, 128.13546028503754], [124.98642694514385, 128.04058359351083, 130.9243274280196], [202.84285441140236, 127.30663350329938, 129.57827116690174]]","[[163, 169, 167], [35, 37, 39], [68, 68, 68], [117, 115, 112], [195, 197, 194]]",122.95260607517704,181.5176132100912,"Window, Rain, Bedroom, Thoughts, Snow",Window,0.2981317937374115,Rain,0.2743292152881622,Bedroom,0.2699092030525207,Thoughts,0.2679461240768432,Snow,0.2628492712974548,,,,,,,,,1,-0.19871537,0.040066067
20250109_195148,D:\QCC\raw_videos\20250109_195148.mp4,2025-01-09T19:51:48,2025-01-09,19:51:48,2025,1,9,41.7843,-87.6029,,,18,"[[159.76798529694787, 131.78665002900817, 140.88603985318886], [71.69290558097623, 139.5924231322722, 149.99021427970422], [199.01049142665843, 131.1454104993655, 136.06981192376858], [23.081184501201733, 132.6162453248952, 133.62464555635486], [108.60550714769525, 135.455217249581, 139.78762539968494]]","[[165, 148, 130], [90, 59, 34], [205, 191, 178], [33, 23, 19], [118, 96, 82]]",112.4316147906959,193.94157901909352,"Thoughts, Self, Close, Bedroom, Window",Thoughts,0.2465912252664566,Self,0.2440838664770126,Close,0.2408915162086486,Bedroom,0.2400260716676712,Window,0.2382173538208007,,,,,,,,,1,0.4093922,-0.025566412
20250110_124218,D:\QCC\raw_videos\20250110_124218.mp4,2025-01-10T12:42:18,2025-01-10,12:42:18,2025,1,10,41.7841,-87.6065,,,19,"[[213.17738801813042, 126.09642383341591, 122.93970012653524], [14.838720648822829, 129.21112278300393, 125.37234196356626], [104.32134613539527, 127.74578152771383, 128.17556831887705], [48.29755416112147, 134.3650947693029, 111.45526963331544], [157.34007052909357, 126.29063345604553, 136.1533952777648]]","[[198, 210, 219], [17, 18, 23], [94, 97, 96], [40, 44, 70], [151, 149, 134]]",107.5950158985127,179.47857254195395,"Fun, Far, Winter, Spring, Snow",Fun,0.209107756614685,Far,0.2056156694889068,Winter,0.204878494143486,Spring,0.2043433189392089,Snow,0.2024863362312317,,,,,,,,,1,-0.2621025,0.027096312
20250111_083556,D:\QCC\raw_videos\20250111_083556.mp4,2025-01-11T08:35:56,2025-01-11,08:35:56,2025,1,11,41.7897,-87.5968,,,20,"[[168.1945881844246, 128.2814485240462, 127.98617893220023], [92.45125318975373, 132.13403820794179, 126.54855414361758], [220.69195030782737, 126.35571342363441, 136.5402547795034], [138.11054515845785, 128.69621068865337, 126.4257741074856], [40.35086380622596, 130.74147552425498, 122.26588424541117]]","[[159, 160, 162], [90, 83, 88], [219, 216, 201], [128, 130, 133], [38, 39, 48]]",131.95984012933792,181.92234282888444,"Day, Snow, Spring, Past, Winter",Day,0.2218417972326278,Snow,0.2199329584836959,Spring,0.2194572985172271,Past,0.2175392806529998,Winter,0.2124088704586029,,,,,,,,,1,-0.23960592,-0.16689557
20250111_083833,D:\QCC\raw_videos\20250111_083833.mp4,2025-01-11T08:38:33,2025-01-11,08:38:33,2025,1,11,41.7908,-87.5965,,,21,"[[206.11662382657192, 130.71133105044328, 148.5747917075483], [80.66074910333762, 133.059077536527, 133.71734059062035], [169.03256222299203, 126.33845223206072, 122.97112150668634], [32.50652903105923, 130.1148339398493, 127.78204392071075], [134.3762161808953, 137.97945254381972, 146.10527219362555]]","[[219, 198, 163], [85, 71, 66], [152, 163, 172], [35, 32, 34], [151, 119, 95]]",124.53853607297124,189.23234018017143,"Snow, Winter, Spring, Window, Close",Snow,0.2645765542984009,Winter,0.2584525942802429,Spring,0.2576037347316742,Window,0.2549125254154205,Close,0.248895913362503,,,,,,,,,1,-0.2429641,-0.11815648
20250112_155218,D:\QCC\raw_videos\20250112_155218.mp4,2025-01-12T15:52:18,2025-01-12,15:52:18,2025,1,12,41.8828,-87.6235,,,22,"[[110.58719070782976, 128.88169493946404, 129.66615323412438], [210.46314123330342, 125.8977227499993, 127.34666298465508], [36.89161946124433, 128.80162640217156, 125.07741441462454], [155.42437125721088, 127.85810309179577, 130.73286431611567], [75.44679271078891, 128.90629056506762, 127.2273936698646]]","[[103, 102, 100], [198, 207, 207], [34, 36, 40], [146, 147, 143], [68, 69, 71]]",117.76262307407546,181.08298363917984,"Snow, Winter, Day, Fun, Spring",Snow,0.2311810851097107,Winter,0.2284476459026336,Day,0.2130258381366729,Fun,0.2116353511810302,Spring,0.2101130932569503,,,,,,,,,1,-0.3123979,-0.17593114
20250112_163052,D:\QCC\raw_videos\20250112_163052.mp4,2025-01-12T16:30:52,2025-01-12,16:30:52,2025,1,12,41.7876,-87.5888,,,23,"[[151.34464931955796, 127.3046761310349, 126.89270269555406], [84.9067175319566, 128.06408612256476, 126.31091821782594], [113.06920115730622, 127.96370550984176, 126.98404794671079], [49.70202362184456, 127.84241056966056, 126.62321077924294], [196.66092706587236, 126.399659090819, 123.65937886891075]]","[[139, 143, 146], [76, 78, 81], [101, 105, 108], [43, 47, 49], [181, 191, 199]]",119.13670373930752,179.3323189779442,"Winter, Snow, Day, Spring, Alone",Winter,0.2520965039730072,Snow,0.2463692128658294,Day,0.237201988697052,Spring,0.2371992766857147,Alone,0.2356891334056854,,,,,,,,,1,-0.32215405,-0.25003
20250113_210747,D:\QCC\raw_videos\20250113_210747.mp4,2025-01-13T21:07:47,2025-01-13,21:07:47,2025,1,13,41.7844,-87.6029,,,24,"[[15.114522928943288, 129.63519180140935, 129.32946182334734], [141.33577038411772, 132.80640541899348, 147.31694263995448], [85.27025914075071, 150.1454336613584, 154.08922153679313], [165.92841505291776, 130.17897243532073, 146.57709342411474], [46.01193921509392, 130.40608113986937, 135.71920856853228]]","[[21, 19, 18], [151, 129, 100], [119, 63, 38], [173, 155, 125], [51, 43, 34]]",90.73218134436468,196.1717488811335,"Bedroom, Self, Close, Past, Thoughts",Bedroom,0.2546298503875732,Self,0.2539263963699341,Close,0.2515587210655212,Past,0.2462966293096542,Thoughts,0.2441824972629547,,,,,,,,,1,0.47154096,-0.045660056
20250114_191528,D:\QCC\raw_videos\20250114_191528.mp4,2025-01-14T19:15:28,2025-01-14,19:15:28,2025,1,14,41.7844,-87.6029,,,25,"[[29.433960575411255, 131.52135524318535, 135.45292578992772], [144.1025986520782, 139.89686700625018, 156.9200419422906], [98.29968598026073, 139.8536299678471, 146.73499781176497], [66.66858832317932, 145.5047178664898, 145.95868723726701], [167.9381901196648, 131.32444395950202, 149.40524566498604]]","[[38, 29, 21], [169, 127, 87], [117, 83, 62], [92, 50, 36], [178, 156, 122]]",101.28860473011886,201.34925470701245,"Fun, Close, Friends, Night, Past",Fun,0.2643296718597412,Close,0.2452173084020614,Friends,0.2435850799083709,Night,0.2415737211704254,Past,0.2402234077453613,neutral,3.0,friends,2.0,winter,evening,home,i got caught filming. suddenly a wave of embarassment hit me. the political space has infiltrated my life.,1,0.0867906,0.16803598
20250115_191052,D:\QCC\raw_videos\20250115_191052.mp4,2025-01-15T19:10:52,2025-01-15,19:10:52,2025,1,15,41.7843,-87.6027,,,26,"[[200.70418376234687, 129.2354527884389, 137.21118757289437], [26.428352436386803, 134.8498818659539, 134.1510237839641], [153.45126331076148, 129.97030882903442, 141.46021833136732], [92.94359729891548, 142.9442034336867, 145.40804996531313], [179.33119521613108, 129.61823081228707, 138.8890819256693]]","[[203, 193, 177], [38, 25, 20], [155, 143, 122], [114, 76, 58], [181, 170, 154]]",130.57171840490835,192.93712580066745,"Bedroom, Self, Close, Past, Thoughts",Bedroom,0.2397632300853729,Self,0.2381086349487304,Close,0.2367234230041504,Past,0.2341241538524627,Thoughts,0.2311120331287384,,,,,,,,,1,0.3681609,0.00041755696
20250116_214450,D:\QCC\raw_videos\20250116_214450.mp4,2025-01-16T21:44:50,2025-01-16,21:44:50,2025,1,16,41.7844,-87.6029,,,27,"[[44.477221272974674, 134.8181389985571, 139.72765507418836], [167.58244222388188, 129.82074414509762, 146.20946823463956], [89.20121628635108, 150.90294299889857, 154.1166991042097], [141.88407321089184, 132.93407380662683, 149.49507505137728], [18.996797018679246, 129.2206992582264, 129.12943211802036]]","[[56, 39, 27], [173, 157, 127], [124, 67, 41], [152, 129, 96], [24, 21, 20]]",92.42835000255576,197.6231926560868,"Past, Self, Close, Bedroom, Fun",Past,0.2468252629041671,Self,0.2460915446281433,Close,0.2435633391141891,Bedroom,0.2393276393413543,Fun,0.2383681833744049,,,,,,,,,1,0.4610203,-0.055107363
20250117_134134,D:\QCC\raw_videos\20250117_134134.mp4,2025-01-17T13:41:34,2025-01-17,13:41:34,2025,1,17,41.7896,-87.5992,,,28,"[[119.86511405564744, 128.5515847214393, 120.62944188367501], [32.91767503997718, 129.29575400260282, 124.25959208638616], [78.22667767037595, 128.800153781842, 122.94534746958921], [159.83434965741438, 125.78841061439641, 134.82002742995945], [197.59698085905222, 126.31522838401085, 111.52917234960738]]","[[104, 111, 124], [31, 32, 38], [67, 72, 81], [150, 152, 140], [169, 193, 222]]",117.68815945649344,177.31329145108467,"Spring, Winter, Day, Snow, Atmosphere",Spring,0.2729951739311218,Winter,0.2528069913387298,Day,0.2526143491268158,Snow,0.251970112323761,Atmosphere,0.2486966401338577,,,,,,,,,1,-0.3003308,-0.21821254
20250117_135552,D:\QCC\raw_videos\20250117_135552.mp4,2025-01-17T13:55:52,2025-01-17,13:55:52,2025,1,17,41.7874,-87.6012,,,29,"[[93.7586882276477, 130.73772759321207, 121.23056296422816], [200.61461349181178, 122.13290426670895, 110.19991205212665], [124.19990435827158, 130.4461965332483, 121.07540877644774], [159.152814525801, 127.27943795194523, 126.38129774755306], [49.115387422327544, 131.2294115381346, 121.86609897706303]]","[[84, 85, 97], [161, 199, 227], [113, 115, 127], [147, 151, 154], [46, 46, 57]]",125.36828160517192,175.84525631528894,"Spring, Day, Far, Fun, Close",Spring,0.24166139960289,Day,0.2349306941032409,Far,0.2321673333644867,Fun,0.2308326959609985,Close,0.2300750315189361,,,,,,,,,1,-0.22871076,-0.12688923
20250117_220136,D:\QCC\raw_videos\20250117_220136.mp4,2025-01-17T22:01:36,2025-01-17,22:01:36,2025,1,17,0.0,0.0,,,30,"[[188.45416938569502, 127.92362614020438, 138.50760013239068], [91.17972175592155, 143.51940725974788, 161.09074621472382], [14.279395292662059, 132.1831270296304, 131.63885305505573], [144.48882091764554, 138.8762044408642, 169.88487606857973], [58.028663106128235, 143.73891891283867, 154.9204983369423]]","[[187, 181, 163], [119, 74, 30], [26, 16, 13], [172, 127, 63], [83, 45, 15]]",99.28615409161048,204.32039424875447,"Bedroom, Fun, Close, Past, Window",Bedroom,0.2640909552574157,Fun,0.2436266541481018,Close,0.241063579916954,Past,0.2356663942337036,Window,0.2353756725788116,,,,,,,,,1,-0.027731845,0.22585596
20250118_200219,D:\QCC\raw_videos\20250118_200219.mp4,2025-01-18T20:02:19,2025-01-18,20:02:19,2025,1,18,41.7858,-87.6011,,,31,"[[16.873541679142463, 130.8273857041045, 126.08334108111387], [93.73794616351566, 130.78170824967847, 141.24287882742902], [207.43398457513348, 130.39040208569565, 130.9177425408476], [53.070243866872545, 130.79147542939413, 136.11947124066953], [138.8742042577969, 131.1487895800008, 136.4756138126115]]","[[22, 19, 23], [97, 84, 65], [207, 200, 198], [57, 49, 38], [140, 127, 116]]",101.9979841084922,187.40173765897808,"Night, Close, Atmosphere, Spring, Winter",Night,0.2594572305679321,Close,0.230287104845047,Atmosphere,0.2292080819606781,Spring,0.2289117723703384,Winter,0.2280328422784805,,,,,,,,,1,-0.31973517,-0.28823143
20250119_212530,D:\QCC\raw_videos\20250119_212530.mp4,2025-01-19T21:25:30,2025-01-19,21:25:30,2025,1,19,41.7844,-87.6029,,,32,"[[177.22984527256432, 130.29318981422804, 147.50128468458868], [83.17491767155241, 152.4132463358604, 153.4498748605852], [158.6836733528231, 130.89502664056525, 149.68041372725864], [28.077249735017233, 132.12174219818, 133.43944494261765], [133.60827974154626, 136.248170038979, 153.15276283325395]]","[[186, 167, 135], [120, 60, 38], [167, 147, 113], [37, 27, 23], [151, 118, 82]]",116.15479315470066,200.93911632412045,"Self, Rain, Past, Fun, Close",Self,0.258317619562149,Rain,0.2556762099266052,Past,0.2519609332084656,Fun,0.2486388683319091,Close,0.2467454373836517,,,,,,,,,1,0.41975296,-0.056156974
20250120_225831,D:\QCC\raw_videos\20250120_225831.mp4,2025-01-20T22:58:31,2025-01-20,22:58:31,2025,1,20,41.7844,-87.6028,,,33,"[[189.1362295483444, 129.59098207764558, 147.10603099463268], [41.15361665908108, 129.54401023449134, 135.1066313351035], [87.75217918947789, 145.1546937998959, 149.60069410613764], [144.1661117185161, 133.47892339778227, 153.7319458955761], [166.57250116521556, 129.7494283889846, 151.3562986535909]]","[[198, 180, 147], [45, 39, 30], [114, 69, 48], [159, 131, 92], [175, 156, 117]]",125.756127656127,198.92438147562603,"Past, Self, Bedroom, Fun, Close",Past,0.2472377121448516,Self,0.2432344555854797,Bedroom,0.2401696145534515,Fun,0.2392293512821197,Close,0.2389147579669952,,,,,,,,,1,0.46174172,-0.057461545
20250121_231944,D:\QCC\raw_videos\20250121_231944.mp4,2025-01-21T23:19:44,2025-01-21,23:19:44,2025,1,21,41.7844,-87.6029,,,34,"[[124.75656672909133, 133.8438253815784, 137.834328215672], [53.89946395944227, 131.12084453384142, 137.9399744002119], [174.9414894184386, 133.35171545389352, 136.61024904602306], [16.86400239938868, 132.59425313760758, 131.849501385504], [85.36518888944346, 132.79657164034793, 139.7284977883879]]","[[130, 112, 101], [59, 48, 37], [181, 163, 152], [27, 18, 15], [91, 76, 61]]",91.16534227916088,190.6210434598441,"Night, Window, Close, Alone, Rain",Night,0.2638569474220276,Window,0.2481715381145477,Close,0.2369182854890823,Alone,0.2323165088891983,Rain,0.2270336747169494,,,,,,,,,1,-0.23757553,-0.23895371
20250122_135704,D:\QCC\raw_videos\20250122_135704.mp4,2025-01-22T13:57:04,2025-01-22,13:57:04,2025,1,22,41.7912,-87.5935,,,35,"[[142.19141229296247, 131.37582217463336, 130.3477199804413], [85.01313186538022, 140.8209823807362, 147.74279237718196], [36.75856249238505, 133.97907818433129, 129.09420773082343], [113.9259299079936, 137.84223901296116, 147.04142057037774], [189.95985256674481, 125.68362773595086, 114.02030847624972]]","[[140, 132, 130], [105, 71, 49], [43, 34, 34], [130, 99, 74], [162, 185, 208]]",113.56977782509324,189.2939904162408,"Past, Bedroom, Fun, Friends, Far",Past,0.2763459086418152,Bedroom,0.2719046175479889,Fun,0.2710935175418854,Friends,0.2694467902183532,Far,0.2667414546012878,,,,,,,,,1,-0.064828165,0.150341
20250124_005241,D:\QCC\raw_videos\20250124_005241.mp4,2025-01-24T00:52:41,2025-01-24,00:52:41,2025,1,24,41.7844,-87.6029,,,36,"[[205.45893877352898, 130.28661700658262, 142.90537897646175], [32.514592183550704, 132.21430589108047, 134.24433550186475], [175.37175539296032, 130.40617748733442, 149.20820849862884], [90.37472709240846, 148.76392350007558, 153.27834013304104], [147.18355892625766, 134.29903760211977, 153.61031131162304]]","[[214, 197, 174], [41, 31, 25], [185, 165, 130], [122, 70, 44], [163, 134, 95]]",130.18071447374123,199.5211714213888,"Self, Thoughts, Close, Past, Alone",Self,0.2626466751098633,Thoughts,0.2563240528106689,Close,0.2558802366256714,Past,0.246817797422409,Alone,0.2454447746276855,sad,1.0,alone,5.0,winter,evening,bedroom,i facepalmed and sighed. I have no idea what happened that day. all that remains is an unfamiliar face looking back at me.,1,0.38506955,0.0019067122
20250124_124636,D:\QCC\raw_videos\20250124_124636.mp4,2025-01-24T12:46:36,2025-01-24,12:46:36,2025,1,24,41.791,-87.5985,,,37,"[[164.13172666163007, 130.82582041079394, 138.898796311158], [72.37703379060089, 131.91654200978937, 132.25209921058348], [118.40903987417526, 133.96673058384587, 138.95250448452222], [219.7016885554088, 127.67404372630631, 136.47952243749344], [25.645154277821305, 129.80654592341375, 128.15409329045445]]","[[167, 154, 138], [74, 65, 60], [124, 106, 93], [219, 215, 200], [29, 27, 27]]",120.05292863192726,187.98366619584343,"Alone, Far, Self, Day, Close",Alone,0.2568092346191406,Far,0.2466371953487396,Self,0.2460391819477081,Day,0.2442307472229004,Close,0.2441172003746032,,,,,,,,,1,-0.089694805,0.101148695
20250125_135216,D:\QCC\raw_videos\20250125_135216.mp4,2025-01-25T13:52:16,2025-01-25,13:52:16,2025,1,25,41.787,-87.5988,,,38,"[[30.756050142218015, 129.76582871659656, 122.3003718292298], [166.1654214227433, 126.4084450165856, 122.8052550476908], [91.03477100393863, 128.25577172813678, 118.64181952017042], [199.2443439786058, 126.16556519150136, 127.13010325207728], [136.0999640417055, 127.11204690824724, 114.47848138891956]]","[[28, 31, 39], [149, 160, 168], [75, 85, 100], [188, 194, 195], [112, 129, 151]]",124.66011011784228,175.8884712737559,"Winter, Snow, Fun, Spring, Day",Winter,0.265869677066803,Snow,0.2589268684387207,Fun,0.2516995668411255,Spring,0.2426196336746215,Day,0.2402926832437515,,,,,,,,,1,-0.20400017,-0.059948754
20250126_152922,D:\QCC\raw_videos\20250126_152922.mp4,2025-01-26T15:29:22,2025-01-26,15:29:22,2025,1,26,41.8874,-87.6304,,,39,"[[90.29537255887612, 130.82933531316206, 132.59116500650572], [127.65810316775608, 130.89003732414685, 133.83818219104472], [45.28700734243513, 129.02958028512063, 127.30915604394379], [199.0480246600181, 125.29174643608941, 124.58104329977358], [159.38139369301024, 127.41239204892642, 127.11647295693925]]","[[89, 82, 77], [125, 117, 110], [44, 43, 45], [183, 195, 200], [148, 151, 152]]",124.33398028441914,182.2805845498781,"Bedroom, Window, Atmosphere, Close, Alone",Bedroom,0.2566578090190887,Window,0.2370641380548477,Atmosphere,0.2342714071273803,Close,0.2340054512023925,Alone,0.2291021645069122,,,,,,,,,1,-0.18893918,0.20052996
20250127_214225,D:\QCC\raw_videos\20250127_214225.mp4,2025-01-27T21:42:25,2025-01-27,21:42:25,2025,1,27,41.7844,-87.6031,,,40,"[[89.35184917119305, 137.9558119229047, 148.98910254830452], [174.2868276100126, 133.53662962021514, 146.2958928090948], [22.388584556412994, 134.26809952165746, 136.19680081897798], [131.62781275753662, 133.59925505379547, 144.22814675826373], [55.52515326200416, 146.37105032385136, 152.04038269800358]]","[[105, 76, 50], [188, 162, 134], [36, 22, 12], [141, 119, 95], [83, 40, 16]]",94.63604547143188,200.004858351616,"Fall, Night, Day, Now, Atmosphere",Fall,0.2218443751335144,Night,0.2208670675754547,Day,0.2202837169170379,Now,0.218066394329071,Atmosphere,0.2155552357435226,,,,,,,,,1,-0.09385264,0.18549952
20250128_140443,D:\QCC\raw_videos\20250128_140443.mp4,2025-01-28T14:04:43,2025-01-28,14:04:43,2025,1,28,41.7908,-87.5969,,,41,"[[23.9382077912463, 131.5650308901363, 130.74264309463427], [123.4798898984283, 132.1977472549308, 142.21935885423508], [158.50582863552478, 135.20689534796023, 149.3370572390614], [79.07639998129709, 144.70405967581135, 144.04433294274403], [236.22686859321516, 128.44377564476804, 125.10058032412164]]","[[31, 24, 23], [130, 111, 91], [175, 144, 113], [103, 63, 49], [231, 234, 239]]",124.2454389799423,192.9155767330652,"Fun, Day, Close, Now, Friends",Fun,0.234408438205719,Day,0.2280853986740112,Close,0.2237637042999267,Now,0.2214128375053405,Friends,0.2179957926273346,,,,,,,,,1,-0.112821065,0.27471435
20250128_191813,D:\QCC\raw_videos\20250128_191813.mp4,2025-01-28T19:18:13,2025-01-28,19:18:13,2025,1,28,41.8305,-87.6832,,,42,"[[73.92805834933847, 137.6873827192892, 139.39143691079767], [128.8059349794434, 146.7815361399269, 168.7644379249125], [121.31006567543656, 131.65305788667672, 126.53804390258412], [182.32022320736922, 134.13955632733538, 151.49545918442726], [24.701458758088904, 131.82452700590412, 128.7377345056264]]","[[87, 62, 51], [165, 106, 50], [116, 111, 116], [201, 170, 133], [30, 25, 26]]",106.21314819393533,197.76065078552892,"Close, Day, Friends, Now, Fun",Close,0.2539319396018982,Day,0.2519071698188782,Friends,0.248797208070755,Now,0.248374804854393,Fun,0.2452468872070312,tired,4.0,friends,2.0,winter,evening,friends_house,"this was a memorable day. i remember it quite vividly, from me running to the bank to get some cash before the event, to playing mahjong with the girl who ghosted me, to a successful and celeboratory event, to an anxious new years celebration with friends from undergrad. I remember talking to people i haven't met before and not knowing how to continue the conversations, feeling left out and out of place, and feeling like everyone was trying to find solace and company in this scattered world.",1,-0.10833511,0.26144513
20250129_235135,D:\QCC\raw_videos\20250129_235135.mp4,2025-01-29T23:51:35,2025-01-29,23:51:35,2025,1,29,41.7844,-87.6028,,,43,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375612,"Night, Window, Bedroom, Close, Atmosphere",Night,0.2449823021888733,Window,0.2431920766830444,Bedroom,0.241386204957962,Close,0.2412651926279068,Atmosphere,0.2391968816518783,,,,,,,,,1,-0.10653879,0.16272715
20250129_235244,D:\QCC\raw_videos\20250129_235244.mp4,2025-01-29T23:52:44,2025-01-29,23:52:44,2025,1,29,41.7844,-87.6028,,,44,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375612,"Night, Window, Bedroom, Close, Atmosphere",Night,0.2449822425842285,Window,0.243192046880722,Bedroom,0.2413861900568008,Close,0.2412651628255844,Atmosphere,0.2391968667507171,,,,,,,,,1,-0.10653879,0.16272718
20250131_183607,D:\QCC\raw_videos\20250131_183607.mp4,2025-01-31T18:36:07,2025-01-31,18:36:07,2025,1,31,41.8874,-87.6317,,,45,"[[62.541241524181686, 134.60811725724682, 137.6241635350857], [144.3141853183093, 134.6709968992586, 141.57145429403013], [22.30247987124794, 131.68672915546833, 130.28285840232846], [101.64834118113384, 134.55760254422194, 137.27979263988854], [211.21158924957723, 132.23881167768124, 138.46266775014735]]","[[71, 54, 44], [154, 131, 113], [30, 23, 22], [108, 90, 79], [221, 203, 187]]",108.40356742889,191.36784418369064,"Night, Fun, Close, Window, Alone",Night,0.2706068158149719,Fun,0.2564763128757477,Close,0.2514685988426208,Window,0.2502059936523437,Alone,0.2500848174095154,,,,,,,,,1,-0.05747121,-0.08516558
